Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
35562,2023-11-02,152.37,no
35562,2024-05-02,121.88,no
35562,2023-09-29,127.57,no
35563,2023-03-08,13.68,no
35563,2023-01-08,17.77,no
35563,2023-02-20,12.04,no
35564,2024-11-02,77.62,no
35564,2023-02-19,143.61,no
35565,2024-02-14,248.39,no
35565,2024-01-05,178.55,no
35565,2024-08-30,130.95,no
35565,2023-07-04,141.74,no
35566,2023-05-05,55.33,yes
35566,2023-07-08,79.32,yes
35566,2024-04-07,78.21,yes
35566,2024-03-14,78.22,yes
35566,2024-06-24,76.14,yes
35566,2024-07-26,51.31,yes
35566,2023-03-06,85.78,yes
35566,2024-03-31,46.2,yes
35566,2024-11-29,82.65,yes
35566,2023-10-29,38.55,yes
35566,2024-08-25,34.81,yes
35566,2023-05-19,87.8,yes
35566,2024-11-29,38.31,yes
35566,2023-10-06,41.25,yes
35566,2024-02-15,65.88,yes
35566,2023-05-01,83.07,yes
35566,2023-03-28,66.45,yes
35566,2024-06-26,38.39,yes
35566,2023-04-12,47.6,yes
35566,2023-11-27,48.05,yes
35566,2023-10-15,68.06,yes
35566,2023-09-19,61.53,yes
35566,2024-09-26,81.41,yes
35566,2024-12-03,75.25,yes
35566,2024-03-22,36.68,yes
35566,2023-01-27,75.65,yes
35566,2023-06-29,80.84,yes
35566,2024-11-25,58.9,yes
35566,2023-01-25,60.18,yes
35566,2023-11-02,82.14,yes
35567,2023-03-03,118.12,no
35567,2024-11-04,109.29,no
35568,2023-03-17,8.96,no
35568,2024-04-12,3.91,no
35568,2023-01-06,6.17,no
35568,2024-05-03,7.52,no
35568,2024-12-27,7.58,no
35568,2024-06-08,3.77,no
35568,2024-04-16,8.73,no
35569,2024-10-16,87.79,no
35569,2024-03-09,48.32,no
35570,2024-09-28,6.77,no
35570,2024-10-27,10.21,no
35570,2024-04-27,9.22,no
35571,2024-05-06,31.06,no
35571,2023-02-26,69.19,no
35571,2023-04-09,44.62,no
35572,2024-12-13,7.55,no
35572,2024-10-11,12.1,no
35573,2023-09-21,61.11,no
35573,2024-12-26,82.36,no
35573,2024-07-24,52.29,no
35573,2024-04-02,140.61,no
35574,2023-01-16,149.44,no
35574,2024-03-19,86.54,no
35574,2024-04-02,100.01,no
35574,2023-12-26,126.26,no
35574,2024-10-18,78.38,no
35575,2024-04-29,27.0,no
35575,2024-10-17,28.63,no
35575,2023-03-06,32.13,no
35575,2023-07-03,27.78,no
35576,2024-12-15,67.99,no
35576,2023-02-17,58.88,no
35577,2023-04-12,63.43,no
35577,2024-08-16,56.56,no
35577,2024-02-29,103.94,no
35577,2023-01-25,104.73,no
35577,2023-05-11,110.5,no
35578,2023-09-20,192.91,no
35578,2023-10-11,158.1,no
35578,2024-09-20,394.34,no
35579,2023-04-18,33.25,yes
35579,2023-10-04,36.4,yes
35579,2023-03-07,18.26,yes
35579,2023-07-07,25.13,yes
35580,2023-10-05,102.6,no
35580,2024-02-07,74.32,no
35581,2023-02-27,105.67,no
35581,2023-08-23,57.88,no
35581,2024-10-27,116.24,no
35581,2023-09-14,104.86,no
35582,2023-06-22,110.08,no
35582,2023-04-05,103.45,no
35582,2023-09-30,69.27,no
35583,2024-06-21,84.45,no
35583,2024-01-03,116.78,no
35583,2023-07-06,102.83,no
35584,2023-10-18,197.47,no
35584,2023-07-21,122.7,no
35585,2023-06-20,140.65,no
35585,2024-09-12,103.74,no
35585,2023-08-24,73.91,no
35585,2024-03-26,74.44,no
35585,2023-01-12,148.5,no
35586,2023-07-30,90.19,no
35586,2024-03-06,55.0,no
35586,2024-05-27,61.42,no
35586,2023-02-22,141.19,no
35587,2024-10-22,2.9,no
35587,2023-05-28,3.3,no
35588,2024-11-22,49.83,no
35588,2024-08-09,49.13,no
35588,2023-07-23,31.31,no
35588,2024-06-03,81.88,no
35588,2023-12-10,59.52,no
35589,2024-07-15,129.94,no
35589,2023-11-10,74.04,no
35590,2024-02-15,41.84,no
35590,2024-04-18,25.71,no
35591,2024-01-03,58.36,no
35591,2023-10-22,68.53,no
35591,2024-02-07,37.16,no
35591,2024-11-01,52.48,no
35592,2024-10-03,26.99,no
35592,2023-10-24,26.77,no
35592,2023-01-23,20.85,no
35592,2024-03-05,14.07,no
35592,2023-11-17,21.17,no
35593,2023-09-20,133.8,yes
35593,2024-12-10,104.2,yes
35593,2023-07-01,113.48,yes
35593,2023-06-27,103.39,yes
35593,2023-10-31,136.94,yes
35594,2024-11-26,43.28,yes
35594,2023-09-28,42.89,yes
35594,2024-04-22,57.98,yes
35594,2024-07-20,22.56,yes
35595,2023-09-24,101.83,no
35595,2024-05-29,80.45,no
35596,2023-02-21,145.07,no
35596,2023-03-21,117.87,no
35597,2023-02-20,119.3,no
35597,2023-11-12,60.59,no
35598,2023-02-06,107.6,no
35598,2024-06-02,214.28,no
35598,2023-01-21,222.04,no
35598,2023-12-10,105.18,no
35598,2023-04-27,125.87,no
35599,2023-04-30,109.49,no
35599,2024-12-27,140.87,no
35599,2024-03-31,85.22,no
35599,2023-09-24,58.23,no
35599,2024-12-25,81.42,no
35600,2023-12-05,103.2,no
35600,2024-10-06,110.26,no
35600,2024-03-02,95.5,no
35600,2023-07-28,60.43,no
35600,2023-12-14,144.84,no
35601,2024-05-24,49.04,no
35601,2023-09-10,107.66,no
35601,2024-01-10,106.46,no
35602,2023-12-27,63.66,no
35602,2024-10-09,157.34,no
35602,2024-08-14,107.02,no
35603,2023-06-03,20.76,no
35603,2023-12-10,21.16,no
35603,2023-07-09,27.74,no
35604,2023-03-25,16.62,no
35604,2023-08-16,14.61,no
35604,2023-03-05,10.66,no
35604,2023-04-05,16.61,no
35604,2024-03-23,26.05,no
35605,2024-07-24,1227.76,no
35605,2023-11-23,1231.03,no
35605,2024-01-19,713.77,no
35605,2023-07-26,799.02,no
35605,2023-04-25,1413.76,no
35606,2024-01-11,18.54,no
35606,2024-06-11,19.29,no
35606,2023-02-05,20.01,no
35606,2023-06-04,9.07,no
35607,2023-03-14,1.5,no
35607,2024-04-28,3.12,no
35608,2024-11-14,100.88,no
35608,2023-11-26,93.97,no
35608,2023-05-11,71.45,no
35608,2024-01-18,136.1,no
35609,2023-05-30,200.95,no
35609,2023-12-01,399.23,no
35610,2024-04-17,19.65,no
35610,2024-07-28,16.78,no
35611,2023-07-09,45.43,no
35611,2024-05-12,59.67,no
35612,2023-06-14,251.97,no
35612,2023-12-03,123.69,no
35612,2024-03-26,223.53,no
35613,2023-04-10,37.68,no
35613,2024-05-07,14.83,no
35614,2023-07-04,39.52,no
35614,2023-07-30,24.03,no
35614,2024-10-07,33.64,no
35614,2023-10-26,30.7,no
35615,2024-08-03,66.75,no
35615,2024-08-28,65.35,no
35616,2024-01-09,69.9,no
35616,2024-10-22,92.85,no
35616,2023-03-08,62.65,no
35616,2024-03-10,101.65,no
35616,2023-06-01,65.04,no
35616,2024-03-11,114.96,no
35616,2024-09-21,64.79,no
35617,2023-01-05,27.49,no
35617,2024-03-22,27.27,no
35618,2024-09-18,97.12,no
35618,2024-11-05,96.45,no
35618,2024-04-27,110.14,no
35618,2023-03-30,81.72,no
35619,2024-05-24,115.08,no
35619,2023-11-28,94.72,no
35619,2023-04-13,67.53,no
35619,2024-07-19,78.16,no
35619,2023-07-16,168.15,no
35619,2024-02-07,64.11,no
35620,2024-05-14,6.21,no
35620,2023-08-15,16.9,no
35621,2023-11-01,7.8,no
35621,2023-11-28,4.44,no
35622,2023-08-21,22.93,no
35622,2023-09-30,17.23,no
35622,2023-06-25,24.96,no
35622,2024-12-15,17.85,no
35622,2024-02-17,22.71,no
35622,2024-09-14,31.13,no
35622,2024-10-30,18.63,no
35623,2023-09-24,314.31,no
35623,2024-07-14,321.05,no
35624,2023-12-16,15.14,no
35624,2023-05-12,12.42,no
35624,2024-10-22,15.03,no
35624,2024-07-01,20.23,no
35624,2023-05-14,24.87,no
35625,2023-02-22,21.91,no
35625,2023-06-03,28.69,no
35625,2024-01-10,24.23,no
35625,2024-10-21,27.18,no
35625,2024-04-15,34.83,no
35626,2023-08-20,29.45,no
35626,2023-08-12,12.43,no
35626,2023-07-15,21.71,no
35627,2023-11-05,11.34,no
35627,2024-01-28,7.68,no
35628,2023-09-27,100.59,no
35628,2024-02-12,85.33,no
35629,2024-02-02,0.62,no
35629,2023-06-28,1.27,no
35629,2024-12-24,0.57,no
35630,2023-06-21,30.83,no
35630,2023-08-11,20.11,no
35630,2023-12-17,33.06,no
35630,2024-10-07,28.31,no
35631,2023-08-05,126.04,no
35631,2023-07-06,89.83,no
35631,2023-01-21,80.72,no
35631,2023-02-12,72.97,no
35632,2024-02-29,7.62,no
35632,2023-03-18,4.9,no
35632,2024-07-26,5.85,no
35632,2023-08-29,6.36,no
35632,2024-03-16,5.09,no
35632,2024-01-27,7.01,no
35632,2024-08-19,4.49,no
35632,2024-02-27,6.06,no
35633,2023-07-25,71.06,no
35633,2024-09-02,68.54,no
35633,2023-08-08,67.68,no
35633,2024-02-08,32.63,no
35633,2024-08-18,56.74,no
35634,2024-04-10,88.16,no
35634,2023-02-02,103.01,no
35634,2023-08-02,106.46,no
35634,2024-02-29,140.35,no
35634,2024-05-06,98.14,no
35635,2023-02-26,156.52,no
35635,2024-01-29,187.78,no
35635,2024-10-11,101.42,no
35635,2023-05-19,128.77,no
35636,2024-10-03,3.0,no
35636,2023-06-26,3.17,no
35637,2023-06-26,305.12,yes
35637,2023-01-08,231.08,yes
35638,2024-12-21,30.99,no
35638,2023-11-29,52.05,no
35639,2024-09-11,34.4,no
35639,2024-09-22,27.22,no
35639,2023-08-04,18.01,no
35640,2023-03-13,132.23,no
35640,2024-11-01,101.02,no
35640,2024-09-01,139.84,no
35641,2024-07-05,143.18,no
35641,2023-03-17,145.9,no
35642,2024-01-04,210.12,no
35642,2023-01-19,229.73,no
35643,2024-09-08,271.64,no
35643,2024-11-24,710.33,no
35644,2023-02-14,33.25,no
35644,2024-11-29,52.58,no
35644,2023-07-28,80.67,no
35644,2023-03-14,32.89,no
35645,2023-09-12,767.04,no
35645,2024-10-26,567.71,no
35645,2024-10-07,511.41,no
35646,2024-12-19,22.24,no
35646,2024-06-19,31.92,no
35646,2024-11-26,15.2,no
35646,2023-09-25,17.3,no
35647,2024-11-19,84.13,no
35647,2023-11-24,60.28,no
35647,2024-03-20,126.23,no
35647,2024-10-24,100.93,no
35647,2023-09-04,130.25,no
35648,2023-08-14,15.92,no
35648,2024-01-28,8.15,no
35649,2023-09-08,171.24,yes
35649,2023-01-02,155.94,yes
35649,2023-08-22,161.38,yes
35649,2023-08-08,258.88,yes
35649,2024-11-04,269.31,yes
35650,2024-01-06,29.33,no
35650,2023-02-17,44.96,no
35650,2023-09-30,38.0,no
35650,2024-11-11,26.57,no
35651,2024-11-21,116.65,no
35651,2023-06-29,73.78,no
35651,2023-01-25,114.05,no
35651,2024-06-26,91.78,no
35652,2024-06-28,61.73,no
35652,2024-01-17,95.54,no
35653,2024-08-06,11.17,no
35653,2024-01-19,9.37,no
35654,2024-05-17,0.95,no
35654,2023-03-24,0.39,no
35655,2023-03-01,84.46,no
35655,2024-08-26,52.55,no
35655,2023-02-12,81.11,no
35655,2023-01-26,84.85,no
35656,2023-02-12,90.6,no
35656,2024-09-13,127.97,no
35656,2024-03-13,144.45,no
35656,2024-10-11,141.71,no
35656,2023-09-19,132.59,no
35656,2024-05-23,100.13,no
35656,2023-07-10,83.39,no
35656,2023-03-07,94.71,no
35656,2024-01-15,144.21,no
35656,2023-04-25,130.53,no
35656,2024-12-07,235.5,no
35657,2024-10-01,355.52,no
35657,2024-11-08,543.14,no
35657,2023-04-26,509.26,no
35657,2024-10-20,275.61,no
35657,2024-01-09,558.76,no
35658,2023-01-16,55.98,no
35658,2024-12-18,80.19,no
35658,2024-02-03,107.47,no
35658,2024-06-27,62.52,no
35658,2023-12-28,123.91,no
35659,2024-07-25,32.61,no
35659,2023-02-16,24.28,no
35660,2023-07-18,42.9,no
35660,2024-10-06,95.01,no
35660,2023-03-18,87.03,no
35660,2024-01-06,85.39,no
35660,2024-09-19,68.68,no
35661,2023-06-14,27.17,no
35661,2023-09-27,14.14,no
35662,2024-03-22,399.54,no
35662,2024-12-20,220.61,no
35662,2023-08-07,397.29,no
35662,2023-10-27,485.67,no
35662,2024-10-11,280.23,no
35663,2024-12-24,3.54,no
35663,2023-01-12,6.44,no
35663,2024-03-10,7.61,no
35663,2023-07-24,6.1,no
35663,2024-06-14,3.3,no
35664,2024-04-18,22.24,no
35664,2023-03-01,13.91,no
35665,2024-07-22,4.33,no
35665,2024-03-22,4.79,no
35665,2023-08-24,10.07,no
35665,2024-05-31,3.42,no
35665,2023-06-14,5.0,no
35666,2023-02-21,85.44,no
35666,2023-05-19,95.91,no
35667,2024-01-03,77.4,no
35667,2024-05-10,44.76,no
35667,2023-03-02,82.72,no
35667,2024-12-16,81.39,no
35668,2023-09-19,65.2,no
35668,2023-12-02,24.19,no
35668,2023-09-08,63.73,no
35668,2023-04-06,48.38,no
35669,2024-09-29,18.9,no
35669,2023-09-26,16.35,no
35669,2024-02-25,22.16,no
35670,2023-12-13,55.11,no
35670,2024-12-26,71.5,no
35671,2024-04-04,168.21,no
35671,2024-04-21,314.14,no
35672,2024-10-20,5.83,no
35672,2023-08-10,8.93,no
35672,2024-04-28,7.95,no
35672,2023-12-25,7.6,no
35673,2023-11-08,128.22,no
35673,2024-11-14,139.94,no
35673,2024-12-18,143.42,no
35673,2024-11-09,162.72,no
35673,2024-02-18,178.29,no
35673,2024-05-12,159.99,no
35674,2023-07-07,102.91,no
35674,2023-04-23,108.05,no
35675,2023-12-19,83.01,no
35675,2024-12-22,107.39,no
35676,2023-03-16,106.8,no
35676,2023-08-06,130.73,no
35677,2023-02-22,0.12,no
35677,2023-01-12,0.15,no
35678,2023-06-28,71.65,no
35678,2023-10-02,138.85,no
35678,2023-06-06,144.72,no
35678,2024-12-29,120.97,no
35679,2024-09-09,134.99,no
35679,2023-01-30,103.96,no
35679,2023-03-20,111.33,no
35679,2024-01-10,146.27,no
35679,2024-07-27,57.61,no
35680,2023-02-26,57.69,no
35680,2023-06-10,98.21,no
35681,2023-03-16,13.83,no
35681,2024-10-05,16.05,no
35682,2023-03-18,816.29,no
35682,2024-02-01,550.81,no
35683,2024-10-09,639.01,no
35683,2023-01-08,843.9,no
35684,2024-02-26,9.13,no
35684,2024-04-12,11.08,no
35684,2024-08-20,13.51,no
35685,2024-12-08,2.94,no
35685,2023-02-06,2.0,no
35685,2023-03-21,3.37,no
35685,2024-07-13,3.03,no
35685,2024-06-03,3.89,no
35686,2023-07-24,22.37,no
35686,2023-03-19,25.49,no
35686,2024-03-28,11.23,no
35687,2023-04-15,11.73,no
35687,2024-07-19,8.16,no
35688,2023-09-02,0.25,yes
35688,2024-11-15,0.52,yes
35689,2023-05-30,98.34,no
35689,2023-04-09,116.9,no
35689,2024-10-01,116.06,no
35689,2024-11-22,64.69,no
35690,2024-02-19,309.87,no
35690,2024-05-17,281.97,no
35691,2024-04-01,52.28,no
35691,2023-04-28,87.31,no
35691,2023-05-15,85.75,no
35692,2023-12-30,277.37,no
35692,2023-10-05,206.51,no
35692,2023-01-02,238.95,no
35693,2023-04-13,6.87,no
35693,2023-12-23,9.99,no
35694,2023-07-20,54.21,no
35694,2023-10-04,85.38,no
35694,2024-01-11,136.33,no
35694,2024-10-10,105.92,no
35694,2023-04-21,54.93,no
35695,2024-01-30,133.17,no
35695,2023-02-06,110.6,no
35696,2024-08-04,55.36,no
35696,2024-02-04,105.99,no
35697,2024-04-24,91.84,no
35697,2024-10-24,59.45,no
35698,2024-07-11,70.49,no
35698,2023-08-21,54.82,no
35699,2024-11-21,18.05,no
35699,2024-05-05,29.97,no
35699,2024-11-26,24.37,no
35700,2024-02-26,80.7,no
35700,2024-11-03,56.93,no
35700,2023-11-27,109.7,no
35700,2023-04-28,136.15,no
35700,2023-11-27,60.6,no
35701,2024-01-20,12.22,no
35701,2024-03-13,14.79,no
35701,2024-07-06,34.44,no
35701,2023-12-10,25.16,no
35701,2024-04-04,32.71,no
35702,2024-11-28,133.46,no
35702,2023-07-22,54.7,no
35703,2023-01-14,0.59,no
35703,2024-11-06,0.43,no
35704,2023-01-05,17.76,no
35704,2023-09-07,44.55,no
35704,2024-10-11,33.14,no
35704,2023-09-21,30.51,no
35705,2023-12-21,4.0,no
35705,2023-07-11,3.12,no
35706,2023-12-08,24.14,no
35706,2023-05-17,35.91,no
35706,2024-11-04,36.84,no
35706,2024-12-18,16.98,no
35707,2024-01-13,10.05,no
35707,2024-04-26,4.61,no
35708,2023-02-22,109.45,no
35708,2023-06-20,68.54,no
35709,2023-10-18,44.27,no
35709,2023-07-13,70.62,no
35709,2023-05-27,25.31,no
35709,2024-10-02,73.33,no
35710,2023-06-09,16.71,no
35710,2023-02-20,18.61,no
35710,2023-04-11,38.71,no
35710,2023-12-25,18.46,no
35711,2023-08-06,1.53,no
35711,2024-11-07,1.86,no
35712,2024-09-16,17.33,no
35712,2024-05-18,20.19,no
35712,2023-10-05,10.53,no
35713,2023-09-06,74.55,no
35713,2023-09-29,117.61,no
35714,2024-06-08,41.04,no
35714,2023-01-24,36.2,no
35715,2023-12-04,129.55,no
35715,2023-08-21,236.77,no
35716,2024-08-29,8.06,no
35716,2023-10-21,9.34,no
35716,2024-10-19,11.9,no
35716,2023-12-22,9.1,no
35716,2024-07-21,7.61,no
35717,2023-03-23,67.73,no
35717,2024-08-06,125.18,no
35717,2023-08-21,135.45,no
35717,2024-11-04,77.97,no
35717,2024-09-25,121.24,no
35717,2024-07-11,144.11,no
35717,2023-06-23,77.56,no
35717,2024-02-11,136.28,no
35717,2023-08-14,78.41,no
35717,2023-03-11,84.79,no
35717,2023-10-18,99.07,no
35718,2023-04-25,0.7,no
35718,2024-12-05,1.0,no
35719,2024-10-13,37.21,no
35719,2023-10-26,28.38,no
35720,2024-10-06,201.67,no
35720,2024-03-08,291.05,no
35720,2024-11-09,235.5,no
35720,2024-10-05,134.49,no
35720,2024-10-04,149.07,no
35721,2024-02-10,1.28,no
35721,2023-08-15,2.87,no
35722,2024-04-25,109.85,no
35722,2023-07-26,128.74,no
35722,2024-08-01,129.04,no
35723,2023-03-04,77.05,no
35723,2023-10-06,44.53,no
35723,2024-01-30,65.07,no
35724,2024-10-24,554.13,no
35724,2024-05-13,937.95,no
35724,2024-05-24,1176.53,no
35724,2024-03-01,1254.0,no
35724,2024-07-09,767.38,no
35725,2023-05-23,15.34,no
35725,2023-01-21,15.5,no
35726,2023-04-14,641.66,no
35726,2024-08-09,595.3,no
35726,2024-06-24,421.44,no
35726,2023-08-08,391.1,no
35726,2024-02-05,633.95,no
35726,2024-01-01,369.92,no
35727,2024-12-06,127.08,no
35727,2023-10-22,57.49,no
35727,2024-11-20,61.11,no
35727,2023-04-30,135.04,no
35728,2024-04-06,58.44,no
35728,2024-05-22,60.09,no
35728,2024-02-22,54.86,no
35728,2024-01-30,60.54,no
35728,2023-08-06,70.99,no
35729,2023-07-03,1.33,no
35729,2024-01-01,1.06,no
35729,2024-04-08,0.73,no
35729,2024-06-22,1.19,no
35730,2023-06-04,422.35,no
35730,2024-06-27,415.88,no
35731,2024-03-24,16.38,no
35731,2023-06-10,21.87,no
35732,2024-07-25,881.56,yes
35732,2024-01-25,687.53,yes
35732,2024-10-21,341.78,yes
35732,2024-06-22,512.0,yes
35732,2023-06-02,676.67,yes
35732,2023-04-26,810.23,yes
35733,2023-02-02,3.8,no
35733,2024-09-23,6.34,no
35733,2024-01-30,7.64,no
35733,2023-07-25,10.26,no
35733,2023-08-21,4.0,no
35734,2023-04-16,92.16,no
35734,2024-04-22,53.06,no
35734,2023-06-27,115.81,no
35734,2023-12-25,68.27,no
35735,2024-09-20,118.69,no
35735,2024-10-14,70.62,no
35736,2023-06-12,189.31,no
35736,2023-06-17,133.72,no
35737,2024-06-05,1.97,no
35737,2023-09-28,2.75,no
35737,2024-11-17,3.21,no
35737,2024-04-08,2.04,no
35737,2023-07-09,2.59,no
35738,2024-06-20,67.94,yes
35738,2024-09-03,104.29,yes
35738,2023-10-28,93.49,yes
35739,2024-04-26,212.03,no
35739,2024-12-30,205.16,no
35739,2024-07-27,279.13,no
35739,2024-08-22,341.95,no
35739,2024-05-30,281.49,no
35740,2023-12-17,70.58,no
35740,2023-11-14,107.15,no
35740,2023-08-18,147.84,no
35740,2024-05-30,139.91,no
35741,2024-11-06,55.47,no
35741,2024-05-15,68.63,no
35742,2024-03-16,113.16,no
35742,2023-05-08,110.23,no
35742,2023-05-15,83.83,no
35743,2024-07-10,22.98,no
35743,2024-03-21,22.4,no
35743,2023-05-24,49.49,no
35743,2023-08-17,38.58,no
35744,2023-09-05,65.75,no
35744,2024-05-18,105.07,no
35744,2024-10-13,52.62,no
35744,2023-12-20,81.76,no
35745,2023-03-30,59.85,no
35745,2023-08-01,55.33,no
35746,2023-12-19,114.76,yes
35746,2024-07-07,142.39,yes
35746,2023-07-19,127.78,yes
35747,2024-06-09,124.33,no
35747,2024-05-10,95.94,no
35747,2024-05-17,93.55,no
35747,2024-12-18,123.97,no
35748,2024-08-27,98.96,no
35748,2024-03-02,147.71,no
35749,2023-12-02,126.65,no
35749,2023-05-20,79.58,no
35749,2024-10-12,86.24,no
35749,2024-06-16,116.08,no
35749,2024-01-30,118.34,no
35750,2024-09-15,31.46,no
35750,2023-12-22,38.58,no
35751,2023-10-30,103.74,no
35751,2024-05-16,68.65,no
35751,2024-08-30,111.56,no
35751,2023-01-28,61.32,no
35751,2023-03-01,128.15,no
35752,2024-03-23,139.91,no
35752,2023-03-10,96.98,no
35753,2024-09-23,83.57,no
35753,2023-06-09,64.86,no
35753,2024-07-15,88.36,no
35753,2024-06-27,79.44,no
35753,2024-02-07,106.53,no
35754,2024-10-25,25.53,no
35754,2024-06-10,29.49,no
35754,2024-09-02,25.72,no
35754,2023-08-04,38.45,no
35755,2023-04-16,123.29,no
35755,2024-11-01,111.36,no
35755,2024-07-14,112.97,no
35756,2024-09-14,16.83,no
35756,2024-03-02,13.49,no
35757,2024-02-05,4.87,no
35757,2023-04-05,6.99,no
35757,2023-04-10,4.96,no
35758,2023-12-11,138.28,no
35758,2023-04-18,100.79,no
35758,2024-07-29,52.56,no
35758,2023-01-20,72.69,no
35759,2023-07-06,67.54,no
35759,2023-12-28,119.04,no
35759,2024-07-21,59.15,no
35759,2023-02-02,150.86,no
35759,2024-10-31,107.1,no
35760,2023-03-06,40.07,no
35760,2024-06-12,77.79,no
35761,2023-02-14,90.62,no
35761,2023-08-13,74.16,no
35762,2024-11-26,29.0,no
35762,2024-05-08,13.03,no
35762,2024-05-28,33.01,no
35762,2024-03-10,32.15,no
35763,2023-04-29,17.77,no
35763,2023-10-25,20.31,no
35763,2023-08-10,24.88,no
35763,2024-10-19,20.39,no
35763,2024-05-05,17.31,no
35764,2023-11-01,57.64,no
35764,2023-08-03,103.56,no
35764,2024-03-25,127.83,no
35765,2023-06-21,10.94,no
35765,2023-05-26,19.61,no
35766,2023-03-22,18.29,no
35766,2023-08-19,21.37,no
35767,2024-02-15,147.3,no
35767,2023-08-03,89.28,no
35768,2023-11-09,18.71,no
35768,2023-10-26,15.77,no
35768,2024-01-24,11.32,no
35769,2024-07-15,9.63,no
35769,2023-06-05,23.11,no
35769,2023-12-23,13.64,no
35770,2024-12-09,69.05,no
35770,2024-01-01,123.74,no
35771,2024-10-31,239.11,no
35771,2023-04-09,255.78,no
35771,2023-08-29,199.06,no
35771,2024-05-06,157.6,no
35771,2023-02-21,211.08,no
35772,2023-01-10,135.68,no
35772,2023-04-29,56.68,no
35773,2024-12-02,2.4,no
35773,2024-07-04,4.4,no
35773,2024-10-19,4.08,no
35774,2023-05-25,286.54,no
35774,2024-08-11,265.21,no
35775,2023-05-21,161.52,no
35775,2023-05-10,111.6,no
35775,2023-12-30,193.84,no
35775,2024-11-23,178.88,no
35775,2024-03-20,140.76,no
35776,2024-12-24,548.54,no
35776,2024-12-03,535.61,no
35777,2023-12-12,13.4,no
35777,2023-04-03,16.18,no
35778,2023-03-27,80.2,no
35778,2023-03-14,62.67,no
35778,2023-06-17,47.15,no
35778,2024-01-21,70.52,no
35779,2024-01-06,12.35,no
35779,2023-03-14,10.69,no
35779,2024-11-25,15.56,no
35780,2023-10-08,118.44,no
35780,2024-12-21,139.12,no
35780,2024-12-13,133.73,no
35780,2024-05-06,89.3,no
35781,2024-08-14,60.95,no
35781,2024-01-09,149.37,no
35781,2023-02-11,88.04,no
35781,2023-05-13,81.99,no
35782,2024-03-26,81.54,no
35782,2023-08-17,121.92,no
35783,2023-01-20,477.25,no
35783,2024-11-11,446.72,no
35783,2023-01-24,289.51,no
35784,2024-03-27,59.62,no
35784,2024-11-29,110.26,no
35784,2023-06-12,73.17,no
35785,2024-05-04,82.2,no
35785,2023-12-18,79.47,no
35785,2023-05-02,53.66,no
35785,2023-04-15,67.43,no
35785,2023-03-25,116.84,no
35786,2024-10-21,48.22,yes
35786,2024-05-09,22.03,yes
35786,2023-05-09,19.48,yes
35786,2023-02-20,23.32,yes
35786,2023-04-24,46.34,yes
35787,2023-10-12,122.44,no
35787,2023-01-11,103.94,no
35788,2024-12-06,142.1,no
35788,2024-07-16,184.72,no
35789,2023-07-11,71.29,no
35789,2024-09-26,122.85,no
35790,2023-08-10,38.18,no
35790,2024-02-27,45.16,no
35791,2023-10-03,191.78,yes
35791,2024-07-03,317.59,yes
35791,2024-02-08,207.51,yes
35792,2024-10-10,146.67,no
35792,2023-03-04,68.44,no
35793,2024-08-04,22.87,no
35793,2023-04-07,40.37,no
35794,2023-11-29,92.21,no
35794,2024-06-11,153.2,no
35794,2023-08-15,141.89,no
35794,2023-02-20,98.6,no
35795,2024-12-29,16.27,no
35795,2024-09-04,18.4,no
35796,2024-10-19,139.42,no
35796,2023-08-17,117.45,no
35797,2023-04-05,14.3,no
35797,2024-02-25,10.02,no
35797,2023-12-02,9.9,no
35797,2024-09-05,14.2,no
35797,2023-06-14,7.42,no
35797,2023-10-11,14.23,no
35797,2023-05-27,11.97,no
35797,2023-01-28,14.28,no
35797,2023-07-08,11.51,no
35797,2024-05-19,14.36,no
35797,2024-11-02,8.22,no
35797,2024-05-08,12.74,no
35797,2024-09-13,13.22,no
35798,2023-04-22,17.84,no
35798,2024-04-26,6.93,no
35799,2023-04-25,12.3,no
35799,2024-12-29,14.28,no
35799,2024-01-18,12.25,no
35800,2024-03-03,356.8,no
35800,2023-09-14,505.23,no
35801,2023-03-10,20.65,no
35801,2023-12-23,28.24,no
35802,2024-12-27,57.07,no
35802,2024-10-23,90.45,no
35803,2023-09-19,5.77,no
35803,2023-05-12,8.65,no
35803,2023-04-01,5.91,no
35803,2024-03-10,8.89,no
35804,2024-01-04,25.1,no
35804,2023-02-14,12.73,no
35804,2023-04-21,30.18,no
35804,2023-02-21,20.1,no
35804,2024-05-19,26.48,no
35805,2023-09-12,0.52,yes
35805,2024-04-28,0.21,yes
35806,2024-11-29,128.89,no
35806,2024-07-22,61.13,no
35806,2024-04-06,139.36,no
35806,2024-06-26,90.52,no
35807,2024-11-26,5.48,no
35807,2024-01-12,7.09,no
35807,2024-09-11,13.28,no
35807,2023-07-15,6.16,no
35808,2023-09-21,95.11,no
35808,2024-11-10,115.51,no
35809,2024-02-12,140.48,no
35809,2024-07-29,90.38,no
35810,2024-07-18,34.64,no
35810,2023-08-24,33.25,no
35810,2023-12-23,43.17,no
35810,2024-08-17,44.67,no
35811,2024-09-16,70.38,no
35811,2023-11-10,105.23,no
35812,2023-01-12,66.7,no
35812,2023-05-18,120.73,no
35813,2023-10-29,62.61,no
35813,2023-08-30,91.34,no
35814,2023-03-24,44.53,yes
