age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID
52,management,married,primary,no,3343,no,no,cellular,13,oct,227,1,-1,0,unknown,no,41775
46,self-employed,married,tertiary,no,8,no,no,cellular,13,oct,182,1,-1,0,unknown,no,41776
41,retired,single,primary,no,2579,no,no,cellular,13,oct,213,1,-1,0,unknown,no,41777
28,blue-collar,single,secondary,no,2806,no,no,cellular,13,oct,285,1,120,1,other,no,41778
74,retired,married,tertiary,no,1124,no,no,telephone,13,oct,200,2,-1,0,unknown,no,41779
48,technician,single,secondary,no,1245,no,no,cellular,13,oct,169,1,134,1,other,no,41780
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,yes,41781
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes,41782
45,technician,married,unknown,no,886,yes,no,cellular,13,oct,75,2,42,1,failure,no,41783
49,admin.,married,secondary,no,197,yes,no,cellular,13,oct,404,1,68,1,other,no,41784
43,management,married,tertiary,no,1188,no,no,cellular,13,oct,1573,2,139,2,failure,no,41785
62,retired,married,secondary,no,1495,no,no,cellular,13,oct,896,1,57,2,success,yes,41786
35,technician,single,tertiary,no,670,no,no,cellular,13,oct,301,2,-1,0,unknown,yes,41787
36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,yes,41788
83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,-1,0,unknown,yes,41789
27,admin.,married,secondary,no,132,no,no,cellular,13,oct,123,2,-1,0,unknown,no,41790
62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown,no,41791
76,retired,married,primary,no,163,no,no,telephone,13,oct,120,1,-1,0,unknown,no,41792
32,technician,married,tertiary,no,2688,no,no,cellular,14,oct,216,1,57,1,failure,yes,41793
63,retired,married,primary,no,1084,no,no,cellular,14,oct,201,1,183,1,success,no,41794
23,student,single,secondary,no,107,no,no,cellular,14,oct,84,1,183,1,success,yes,41795
50,management,married,primary,no,313,no,no,telephone,14,oct,958,1,-1,0,unknown,yes,41796
46,management,married,tertiary,no,37378,yes,no,cellular,14,oct,146,1,518,1,failure,no,41797
33,management,married,tertiary,no,1297,yes,no,cellular,14,oct,117,1,-1,0,unknown,no,41798
38,technician,married,tertiary,no,127,yes,no,cellular,14,oct,113,1,50,2,success,no,41799
34,technician,single,tertiary,no,144,yes,yes,cellular,14,oct,104,1,85,19,failure,no,41800
35,self-employed,married,tertiary,no,1178,yes,yes,cellular,14,oct,727,3,182,2,other,no,41801
30,self-employed,single,secondary,no,5223,no,no,cellular,14,oct,404,2,-1,0,unknown,no,41802
60,retired,married,primary,no,1167,no,no,cellular,14,oct,79,2,-1,0,unknown,no,41803
45,housemaid,married,primary,no,8692,yes,no,cellular,14,oct,108,1,-1,0,unknown,no,41804
31,admin.,single,tertiary,no,52,yes,no,cellular,14,oct,71,1,-1,0,unknown,no,41805
28,self-employed,single,tertiary,no,1579,no,no,cellular,14,oct,122,3,-1,0,unknown,no,41806
62,services,married,primary,no,276,no,no,cellular,14,oct,80,2,-1,0,unknown,no,41807
39,housemaid,married,tertiary,no,93,no,no,cellular,14,oct,595,2,-1,0,unknown,no,41808
66,housemaid,married,primary,no,40,no,no,telephone,14,oct,290,2,-1,0,unknown,yes,41809
35,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,166,2,-1,0,unknown,no,41810
64,retired,married,tertiary,no,2139,no,no,cellular,14,oct,632,2,-1,0,unknown,no,41811
58,technician,married,primary,no,4198,no,no,cellular,15,oct,441,5,246,5,failure,yes,41812
30,admin.,married,secondary,no,0,no,no,cellular,15,oct,86,1,140,3,failure,no,41813
62,retired,married,tertiary,no,4692,yes,no,cellular,15,oct,73,1,-1,0,unknown,no,41814
48,housemaid,single,primary,no,1630,no,no,cellular,15,oct,125,1,-1,0,unknown,no,41815
62,retired,married,primary,no,0,no,no,telephone,15,oct,280,1,-1,0,unknown,no,41816
73,retired,married,primary,no,154,no,no,cellular,15,oct,103,1,-1,0,unknown,no,41817
40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,138,1,136,8,other,no,41818
81,retired,divorced,primary,no,0,no,no,telephone,15,oct,172,1,-1,0,unknown,no,41819
70,retired,married,secondary,no,1310,no,no,cellular,15,oct,634,1,-1,0,unknown,no,41820
39,management,married,tertiary,no,184,no,no,cellular,15,oct,206,1,168,5,unknown,no,41821
80,retired,married,secondary,no,2,no,no,telephone,15,oct,442,1,-1,0,unknown,no,41822
75,unknown,married,tertiary,no,643,no,no,cellular,15,oct,522,2,-1,0,unknown,no,41823
34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no,41824
47,technician,married,secondary,no,2149,yes,no,cellular,15,oct,241,1,183,2,success,no,41825
31,technician,married,tertiary,no,442,no,no,cellular,15,oct,244,1,-1,0,unknown,no,41826
59,unemployed,divorced,secondary,no,7469,no,no,cellular,15,oct,68,1,-1,0,unknown,no,41827
30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes,41828
41,management,married,tertiary,no,3872,no,no,cellular,15,oct,231,1,-1,0,unknown,no,41829
19,student,single,primary,no,103,no,no,cellular,15,oct,96,2,97,2,success,no,41830
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,yes,41831
48,management,divorced,tertiary,no,0,no,no,cellular,15,oct,126,2,-1,0,unknown,no,41832
26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,yes,41833
62,housemaid,married,tertiary,no,1528,no,no,cellular,15,oct,134,2,184,1,success,yes,41834
37,services,married,secondary,no,1960,yes,yes,cellular,15,oct,246,5,-1,0,unknown,no,41835
43,services,married,primary,no,2557,yes,no,telephone,15,oct,166,3,183,5,success,yes,41836
74,retired,married,primary,no,279,no,no,telephone,15,oct,227,1,-1,0,unknown,no,41837
40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,yes,41838
37,management,married,tertiary,no,413,no,no,cellular,16,oct,138,2,-1,0,unknown,no,41839
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,115,1,185,2,failure,yes,41840
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes,41841
77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,yes,41842
83,retired,divorced,primary,no,2619,no,no,telephone,16,oct,181,2,-1,0,unknown,no,41843
31,management,married,tertiary,no,6138,no,no,cellular,16,oct,154,2,119,5,failure,yes,41844
61,technician,married,primary,no,6384,no,no,cellular,16,oct,55,2,-1,0,unknown,no,41845
69,retired,married,secondary,no,0,no,no,cellular,16,oct,1580,2,-1,0,unknown,no,41846
22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,unknown,yes,41847
50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes,41848
27,management,married,tertiary,no,893,no,no,cellular,16,oct,154,2,-1,0,unknown,yes,41849
50,admin.,single,secondary,no,3702,no,no,cellular,16,oct,109,5,-1,0,unknown,no,41850
72,retired,married,secondary,no,2850,no,no,cellular,16,oct,131,2,241,1,success,no,41851
31,admin.,single,secondary,no,523,no,yes,cellular,16,oct,141,1,126,4,failure,no,41852
51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,unknown,no,41853
65,retired,married,primary,no,493,no,no,cellular,16,oct,622,1,182,1,failure,no,41854
81,retired,divorced,unknown,no,0,no,no,telephone,16,oct,128,1,-1,0,unknown,no,41855
34,services,single,tertiary,no,3119,no,no,cellular,16,oct,306,1,-1,0,unknown,yes,41856
33,management,single,tertiary,no,8514,no,no,cellular,16,oct,165,1,57,1,failure,no,41857
73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,yes,41858
35,admin.,married,tertiary,no,690,no,no,cellular,16,oct,108,1,-1,0,unknown,no,41859
40,technician,married,secondary,no,2266,no,no,cellular,16,oct,447,1,147,5,failure,yes,41860
37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,yes,41861
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes,41862
40,technician,married,secondary,no,2338,no,no,cellular,16,oct,717,2,-1,0,unknown,yes,41863
45,blue-collar,single,secondary,no,0,yes,no,cellular,16,oct,283,1,165,3,failure,no,41864
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,yes,41865
74,retired,divorced,secondary,no,4079,no,no,cellular,19,oct,343,3,-1,0,unknown,yes,41866
70,retired,married,secondary,no,3175,no,no,cellular,19,oct,115,2,-1,0,unknown,no,41867
63,retired,married,secondary,no,588,no,no,cellular,19,oct,143,2,-1,0,unknown,no,41868
61,technician,divorced,secondary,no,6481,no,no,cellular,19,oct,131,1,-1,0,unknown,yes,41869
62,retired,married,primary,no,1515,yes,no,cellular,19,oct,131,1,187,2,failure,no,41870
33,unknown,single,secondary,no,9,no,no,cellular,19,oct,238,1,-1,0,unknown,no,41871
47,blue-collar,married,secondary,no,820,no,no,cellular,19,oct,98,1,-1,0,unknown,yes,41872
62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1020,1,-1,0,unknown,no,41873
39,management,single,tertiary,no,1648,no,no,cellular,19,oct,123,1,-1,0,unknown,no,41874
62,management,divorced,tertiary,no,1619,no,no,cellular,19,oct,534,1,-1,0,unknown,no,41875
46,blue-collar,married,tertiary,no,3745,no,no,cellular,19,oct,82,1,-1,0,unknown,no,41876
26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1,0,unknown,no,41877
37,management,single,tertiary,no,254,no,no,cellular,19,oct,120,1,-1,0,unknown,no,41878
26,technician,single,secondary,no,334,no,no,cellular,19,oct,217,1,-1,0,unknown,no,41879
80,management,married,primary,no,6483,no,no,telephone,19,oct,123,1,-1,0,unknown,no,41880
30,admin.,single,secondary,no,648,no,no,cellular,19,oct,54,1,-1,0,unknown,no,41881
72,retired,married,primary,no,806,no,no,cellular,19,oct,169,1,-1,0,unknown,no,41882
46,housemaid,single,primary,no,10889,no,no,cellular,19,oct,167,3,-1,0,unknown,no,41883
47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes,41884
76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,233,2,187,3,success,yes,41885
59,unemployed,married,secondary,no,561,no,no,telephone,19,oct,323,2,-1,0,unknown,no,41886
30,unemployed,married,primary,no,1787,no,no,cellular,19,oct,79,1,-1,0,unknown,no,41887
56,management,single,unknown,no,111,no,no,cellular,19,oct,79,1,186,1,failure,no,41888
30,admin.,single,tertiary,no,261,no,no,cellular,19,oct,233,1,137,20,failure,no,41889
54,management,married,unknown,no,831,yes,yes,telephone,19,oct,208,3,109,3,failure,no,41890
57,unknown,married,primary,no,8,no,no,telephone,19,oct,270,2,-1,0,unknown,no,41891
28,admin.,married,secondary,no,172,yes,no,cellular,19,oct,123,2,-1,0,unknown,no,41892
60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,62,3,failure,no,41893
30,student,single,tertiary,no,7529,no,no,cellular,19,oct,328,1,-1,0,unknown,yes,41894
63,retired,married,primary,no,12067,no,no,telephone,20,oct,2187,1,-1,0,unknown,no,41895
61,admin.,married,secondary,no,1541,no,no,cellular,20,oct,59,1,104,3,failure,no,41896
31,unemployed,single,secondary,no,8304,no,no,cellular,20,oct,164,1,183,1,failure,no,41897
39,management,married,tertiary,no,1802,no,no,cellular,20,oct,92,1,336,1,failure,no,41898
22,student,single,primary,no,3472,no,no,cellular,20,oct,332,1,183,3,failure,yes,41899
39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes,41900
37,management,single,tertiary,no,0,no,no,cellular,20,oct,107,1,258,3,other,no,41901
72,retired,married,primary,no,1388,no,no,telephone,20,oct,513,1,-1,0,unknown,yes,41902
77,retired,married,unknown,no,1807,no,no,telephone,20,oct,373,1,-1,0,unknown,yes,41903
36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes,41904
43,technician,married,secondary,no,69,yes,yes,cellular,20,oct,304,1,337,1,failure,no,41905
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes,41906
54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,yes,41907
32,blue-collar,married,primary,no,400,no,no,cellular,20,oct,76,2,-1,0,unknown,no,41908
25,student,single,secondary,no,3165,no,no,telephone,20,oct,251,2,-1,0,unknown,no,41909
46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,-1,0,unknown,yes,41910
28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,yes,41911
61,management,married,tertiary,no,267,no,no,cellular,21,oct,192,3,184,1,success,yes,41912
53,housemaid,married,primary,no,2581,no,no,cellular,21,oct,828,1,189,1,failure,yes,41913
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,oct,576,1,183,4,success,yes,41914
69,retired,married,tertiary,no,473,no,no,cellular,21,oct,110,1,106,2,failure,no,41915
53,management,divorced,tertiary,no,3370,no,no,cellular,21,oct,180,1,334,3,other,no,41916
27,student,single,tertiary,no,1134,no,no,cellular,21,oct,825,1,183,4,success,yes,41917
74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,129,3,-1,0,unknown,no,41918
67,retired,married,tertiary,no,3810,no,no,cellular,21,oct,1206,1,-1,0,unknown,no,41919
55,unemployed,divorced,secondary,no,309,no,no,cellular,21,oct,467,2,184,1,success,yes,41920
33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,yes,41921
27,student,single,tertiary,no,24025,no,no,cellular,21,oct,99,1,-1,0,unknown,no,41922
87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,749,1,-1,0,unknown,yes,41923
57,management,married,tertiary,no,375,no,no,cellular,21,oct,135,1,-1,0,unknown,yes,41924
33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,307,1,208,1,success,yes,41925
51,technician,married,secondary,no,371,yes,yes,cellular,21,oct,287,1,-1,0,unknown,yes,41926
76,retired,divorced,primary,no,2693,no,no,cellular,21,oct,107,2,-1,0,unknown,yes,41927
64,management,married,tertiary,no,4688,no,no,cellular,21,oct,200,1,-1,0,unknown,yes,41928
35,technician,single,secondary,no,70,yes,no,cellular,21,oct,197,2,188,2,other,no,41929
19,student,single,secondary,no,329,no,no,cellular,22,oct,252,2,-1,0,unknown,yes,41930
33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,yes,41931
55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,360,5,-1,0,unknown,yes,41932
31,blue-collar,single,unknown,no,6281,no,no,cellular,22,oct,257,1,128,3,other,yes,41933
92,retired,married,unknown,no,775,no,no,cellular,22,oct,313,3,-1,0,unknown,yes,41934
35,technician,married,secondary,no,2779,no,no,cellular,22,oct,118,2,-1,0,unknown,yes,41935
30,technician,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,failure,yes,41936
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,yes,41937
42,admin.,divorced,secondary,no,527,no,yes,cellular,22,oct,181,1,185,1,success,yes,41938
41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,yes,41939
35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,422,1,175,4,success,no,41940
32,management,single,tertiary,no,643,no,no,cellular,22,oct,287,1,-1,0,unknown,no,41941
29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,247,1,184,3,success,yes,41942
70,retired,married,secondary,no,2064,no,no,cellular,22,oct,334,1,-1,0,unknown,no,41943
54,admin.,married,secondary,no,0,no,no,cellular,22,oct,391,2,-1,0,unknown,no,41944
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,yes,41945
78,retired,married,unknown,no,4807,no,no,telephone,22,oct,1002,4,-1,0,unknown,yes,41946
82,retired,married,primary,no,8603,no,no,cellular,22,oct,306,3,107,1,success,yes,41947
29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,260,2,139,1,other,yes,41948
78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,yes,41949
55,services,married,secondary,no,0,no,no,cellular,22,oct,102,1,106,1,failure,no,41950
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes,41951
69,management,married,secondary,no,4,no,no,cellular,23,oct,114,4,-1,0,unknown,no,41952
38,management,married,tertiary,no,4174,no,no,cellular,23,oct,336,2,184,5,failure,yes,41953
60,technician,married,secondary,no,10925,no,no,cellular,23,oct,270,3,185,1,success,yes,41954
33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes,41955
43,blue-collar,married,secondary,no,14646,no,no,cellular,23,oct,210,1,-1,0,unknown,yes,41956
61,retired,married,secondary,no,86,no,no,cellular,23,oct,149,1,-1,0,unknown,yes,41957
43,technician,single,unknown,no,11115,no,no,cellular,23,oct,476,1,74,2,success,yes,41958
73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure,yes,41959
39,technician,married,secondary,no,0,yes,no,cellular,23,oct,622,1,184,1,success,no,41960
57,management,married,primary,no,6900,no,no,cellular,23,oct,255,4,185,2,failure,yes,41961
33,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,yes,41962
77,management,married,unknown,no,1780,yes,no,cellular,23,oct,221,2,183,3,success,yes,41963
45,technician,married,secondary,no,1673,no,no,cellular,23,oct,76,1,-1,0,unknown,no,41964
35,technician,single,secondary,no,183,no,no,cellular,23,oct,281,1,52,4,failure,yes,41965
37,admin.,single,secondary,no,0,no,no,cellular,23,oct,93,1,-1,0,unknown,no,41966
59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,yes,41967
39,management,single,tertiary,no,416,no,no,cellular,23,oct,56,4,-1,0,unknown,no,41968
76,retired,married,secondary,no,4112,no,no,telephone,23,oct,282,2,-1,0,unknown,yes,41969
40,admin.,married,tertiary,no,1108,no,no,cellular,26,oct,61,2,76,3,failure,no,41970
42,management,married,tertiary,no,2463,no,no,cellular,26,oct,183,2,-1,0,unknown,no,41971
40,admin.,married,secondary,no,0,no,no,cellular,26,oct,87,2,200,2,failure,no,41972
44,management,divorced,tertiary,no,36,no,no,cellular,26,oct,127,2,153,3,failure,no,41973
70,unknown,married,tertiary,no,353,no,no,cellular,26,oct,110,2,-1,0,unknown,no,41974
59,retired,married,tertiary,no,1425,no,no,cellular,26,oct,151,2,77,3,failure,no,41975
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,2,185,3,failure,no,41976
46,admin.,married,secondary,no,0,yes,no,cellular,26,oct,87,1,185,2,other,no,41977
70,retired,married,secondary,no,2815,no,no,cellular,26,oct,67,1,-1,0,unknown,no,41978
73,retired,married,primary,no,542,no,no,cellular,26,oct,355,1,180,5,failure,yes,41979
50,technician,single,secondary,no,3897,no,no,cellular,26,oct,298,1,-1,0,unknown,no,41980
82,housemaid,divorced,primary,no,1381,no,no,cellular,27,oct,156,1,-1,0,unknown,no,41981
81,retired,married,primary,no,243,no,no,cellular,27,oct,131,1,-1,0,unknown,yes,41982
55,admin.,married,secondary,no,865,yes,no,cellular,27,oct,96,1,111,3,failure,no,41983
52,technician,married,secondary,no,1373,no,no,cellular,27,oct,157,1,-1,0,unknown,no,41984
41,unknown,single,unknown,no,942,no,no,cellular,27,oct,143,1,188,1,success,yes,41985
58,blue-collar,married,secondary,no,3027,yes,no,cellular,27,oct,120,1,186,1,success,no,41986
57,technician,married,secondary,no,254,no,no,cellular,27,oct,207,1,-1,0,unknown,yes,41987
46,management,single,tertiary,no,311,yes,yes,cellular,27,oct,96,1,158,1,failure,no,41988
28,technician,single,unknown,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,yes,41989
38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes,41990
30,management,single,tertiary,no,398,no,no,cellular,27,oct,102,1,180,3,success,yes,41991
52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,515,1,failure,yes,41992
22,student,single,secondary,no,23,no,no,cellular,27,oct,137,1,-1,0,unknown,yes,41993
53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes,41994
60,admin.,married,unknown,no,4629,yes,no,cellular,27,oct,624,1,-1,0,unknown,yes,41995
66,retired,married,primary,no,747,no,no,telephone,27,oct,515,1,-1,0,unknown,no,41996
70,retired,married,secondary,no,616,no,no,cellular,27,oct,89,1,-1,0,unknown,no,41997
55,technician,married,secondary,no,0,yes,yes,cellular,27,oct,88,1,-1,0,unknown,no,41998
54,admin.,married,unknown,no,140,no,no,telephone,27,oct,521,2,-1,0,unknown,no,41999
59,housemaid,married,secondary,no,0,no,no,telephone,27,oct,376,1,81,3,failure,no,42000
80,retired,married,secondary,no,87,no,no,telephone,27,oct,219,2,-1,0,unknown,no,42001
56,management,married,secondary,no,0,no,no,cellular,27,oct,298,1,111,8,other,yes,42002
33,management,single,tertiary,no,373,no,yes,cellular,27,oct,259,1,-1,0,unknown,no,42003
71,technician,married,tertiary,no,383,no,no,cellular,27,oct,327,2,183,3,success,no,42004
76,retired,married,unknown,no,992,no,no,cellular,27,oct,139,2,-1,0,unknown,no,42005
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes,42006
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown,yes,42007
69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,yes,42008
65,retired,married,secondary,no,1624,no,no,cellular,27,oct,189,2,-1,0,unknown,no,42009
34,admin.,single,tertiary,no,18,yes,yes,cellular,27,oct,114,1,180,1,success,no,42010
60,housemaid,married,primary,no,182,no,no,cellular,27,oct,83,2,76,3,failure,no,42011
29,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,1,-1,0,unknown,yes,42012
52,services,married,secondary,no,659,no,no,cellular,27,oct,113,1,-1,0,unknown,yes,42013
36,student,single,tertiary,no,129,no,no,cellular,27,oct,149,1,-1,0,unknown,yes,42014
33,management,single,tertiary,no,3170,no,no,cellular,28,oct,246,2,-1,0,unknown,no,42015
63,retired,married,tertiary,no,937,no,no,cellular,28,oct,219,2,-1,0,unknown,no,42016
30,management,single,tertiary,no,16935,no,no,cellular,28,oct,108,1,-1,0,unknown,no,42017
29,technician,married,secondary,no,1599,yes,no,cellular,28,oct,95,1,112,2,failure,no,42018
61,retired,married,secondary,no,89,no,no,cellular,28,oct,154,1,181,2,failure,no,42019
50,management,married,tertiary,no,3463,no,yes,cellular,28,oct,96,1,-1,0,unknown,yes,42020
65,admin.,married,secondary,no,11240,yes,no,telephone,28,oct,149,1,-1,0,unknown,no,42021
54,admin.,divorced,secondary,no,735,no,no,cellular,28,oct,300,1,-1,0,unknown,no,42022
26,student,single,unknown,no,603,no,no,cellular,28,oct,73,1,-1,0,unknown,no,42023
67,retired,married,primary,no,2,no,no,cellular,28,oct,1118,1,-1,0,unknown,no,42024
68,retired,married,primary,no,7945,no,no,cellular,28,oct,210,1,-1,0,unknown,no,42025
74,retired,married,tertiary,no,1742,no,no,cellular,28,oct,1092,1,-1,0,unknown,no,42026
75,self-employed,married,unknown,no,4984,no,no,telephone,28,oct,509,1,-1,0,unknown,yes,42027
27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success,no,42028
65,retired,married,primary,no,1004,no,no,cellular,28,oct,371,1,-1,0,unknown,yes,42029
64,retired,married,secondary,no,4787,no,no,cellular,28,oct,501,1,-1,0,unknown,yes,42030
38,technician,single,tertiary,no,1727,no,no,telephone,28,oct,182,2,-1,0,unknown,no,42031
42,blue-collar,married,secondary,no,3213,no,no,telephone,28,oct,172,1,-1,0,unknown,no,42032
30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,yes,42033
57,housemaid,married,tertiary,no,2326,no,no,cellular,28,oct,207,1,194,1,success,yes,42034
31,management,married,tertiary,no,81,yes,no,cellular,29,oct,164,2,-1,0,unknown,yes,42035
52,blue-collar,married,secondary,no,2230,no,no,cellular,29,oct,423,3,-1,0,unknown,yes,42036
25,management,single,tertiary,no,667,no,no,cellular,29,oct,408,2,-1,0,unknown,no,42037
36,management,married,tertiary,no,203,no,no,cellular,29,oct,139,1,-1,0,unknown,yes,42038
55,management,married,tertiary,no,13578,no,no,cellular,29,oct,247,2,-1,0,unknown,no,42039
64,management,married,tertiary,no,3951,no,no,cellular,29,oct,164,1,-1,0,unknown,yes,42040
54,technician,married,unknown,no,240,yes,no,cellular,29,oct,142,1,-1,0,unknown,yes,42041
26,admin.,single,secondary,no,338,no,no,cellular,29,oct,209,1,188,2,unknown,yes,42042
51,self-employed,single,secondary,no,0,no,no,cellular,29,oct,1707,2,-1,0,unknown,yes,42043
72,retired,married,secondary,no,0,no,no,cellular,29,oct,189,3,-1,0,unknown,yes,42044
30,management,single,tertiary,no,0,no,no,cellular,29,oct,437,2,-1,0,unknown,no,42045
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes,42046
61,blue-collar,married,secondary,no,272,no,no,cellular,29,oct,318,1,269,1,failure,no,42047
60,blue-collar,married,primary,no,5,no,no,cellular,29,oct,401,1,-1,0,unknown,yes,42048
30,management,single,tertiary,no,697,no,no,cellular,29,oct,215,3,80,5,success,yes,42049
39,management,married,tertiary,no,53,yes,no,cellular,29,oct,679,1,-1,0,unknown,no,42050
45,admin.,divorced,secondary,no,0,no,no,cellular,29,oct,264,1,-1,0,unknown,yes,42051
32,unemployed,single,tertiary,no,685,yes,no,cellular,29,oct,262,1,204,1,other,no,42052
66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,106,2,269,2,failure,yes,42053
50,technician,married,secondary,no,3654,no,no,cellular,29,oct,215,2,78,2,other,yes,42054
54,housemaid,married,secondary,no,962,yes,no,cellular,29,oct,288,3,-1,0,unknown,yes,42055
28,student,single,tertiary,no,2306,no,no,cellular,29,oct,140,2,-1,0,unknown,no,42056
35,admin.,single,tertiary,no,980,no,no,cellular,29,oct,68,2,-1,0,unknown,no,42057
47,management,single,tertiary,no,551,no,no,cellular,29,oct,124,1,-1,0,unknown,yes,42058
53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,yes,42059
47,management,single,tertiary,no,159,no,no,telephone,29,oct,220,3,155,3,other,yes,42060
80,retired,married,primary,no,997,no,no,cellular,29,oct,746,2,86,1,other,yes,42061
61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes,42062
34,technician,single,secondary,no,920,yes,no,cellular,29,oct,250,1,342,5,failure,no,42063
47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes,42064
36,technician,married,tertiary,no,1327,no,no,cellular,29,oct,174,2,-1,0,unknown,no,42065
62,blue-collar,married,primary,no,115,no,no,telephone,29,oct,157,4,183,3,failure,no,42066
30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes,42067
21,student,single,primary,no,8278,no,no,cellular,29,oct,445,1,-1,0,unknown,yes,42068
56,retired,married,primary,no,1947,no,no,cellular,30,oct,631,2,149,3,failure,no,42069
67,unknown,married,tertiary,no,7687,no,no,telephone,30,oct,70,3,-1,0,unknown,no,42070
62,management,married,tertiary,no,7458,no,no,cellular,30,oct,212,2,-1,0,unknown,yes,42071
37,management,married,tertiary,no,7974,yes,no,cellular,30,oct,176,5,158,7,other,no,42072
